NET_INCOME,OP_PROFIT_LOSS,TRANS_REV_PAX,MAIL,TOTAL_PROPERTY,PROP_FREIGHT,PROP_BAG,TOTAL_CHARTER,CHARTER_PAX,CHARTER_PROP,TOTAL_MISC_REV,RES_CANCEL_FEES,MISC_OP_REV,PUB_SVC_REVENUE,TRANS_REVENUE,OP_REVENUES,FLYING_OPS,MAINTENANCE,PAX_SERVICE,AIRCFT_SERVICES,PROMOTION_SALES,GENERAL_ADMIN,GENERAL_SERVICES,DEPREC_AMORT,TRANS_EXPENSES,OP_EXPENSES,INTEREST_LONG_DEBT,INTEREST_EXP_OTH,FOREIGN_EX_GAINS,CAP_GAINS_PROP,CAP_GAINS_OTHER,OTHER_INCOME_NET,NON_OP_INCOME,INCOME_PRE_TAX,INCOME_TAX,INCOME_BEFORE_OTH,DISCONT_OPS,EXTRA_ITEMS,INCOME_TAX_EXTRA,INCOME_TAX_CREDITS,ACCTG_CHANGES,AIRLINE_ID,UNIQUE_CARRIER,UNIQUE_CARRIER_NAME,CARRIER,CARRIER_NAME,UNIQUE_CARRIER_ENTITY,REGION,CARRIER_GROUP_NEW,CARRIER_GROUP,YEAR,QUARTER
0.00,0.00,0.00,0.00,,0.00,0.00,,0.00,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,0.00,19687,QX,Horizon Air,QX,Horizon Air,11023,L,2,2,2021,1
0.00,0.00,0.00,0.00,,0.00,0.00,,0.00,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,0.00,19687,QX,Horizon Air,QX,Horizon Air,11023,L,2,2,2021,2
0.00,0.00,0.00,0.00,,0.00,0.00,,0.00,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,0.00,19687,QX,Horizon Air,QX,Horizon Air,11023,L,2,2,2021,3
0.00,0.00,0.00,0.00,,0.00,0.00,,0.00,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,0.00,19687,QX,Horizon Air,QX,Horizon Air,11023,L,2,2,2021,4
0.04,2.22,0.00,0.00,670.64,670.64,0.00,21.73,0.00,21.73,818.11,0.00,818.11,0.00,0.00,1510.47,1328.25,2.06,0.00,101.36,32.36,15.75,,1.39,27.08,1508.25,-0.61,0.00,-1.49,0.00,0.00,0.00,-2.10,0.12,0.09,0.04,0.00,0.00,0.00,0.04,0.00,20100,PO,Polar Air Cargo Airways,PO,Polar Air Cargo Airways,16757,A,3,3,2021,4
4.42,111.19,0.00,0.00,32730.25,32730.25,0.00,1060.54,0.00,1060.54,39927.43,0.00,39927.43,0.00,0.00,73718.21,64822.21,100.59,0.00,4946.78,1579.38,768.45,,67.86,1321.77,73607.03,-29.77,0.00,-72.84,0.00,0.00,0.00,-102.61,8.58,4.16,4.42,0.00,0.00,0.00,4.42,0.00,20100,PO,Polar Air Cargo Airways,PO,Polar Air Cargo Airways,06758,D,3,3,2021,4
5.14,-103.76,328.69,0.00,,0.00,0.00,,0.00,0.00,,0.00,0.00,0.00,0.00,328.69,126.45,206.78,19.54,16.90,0.12,57.87,0.00,4.81,0.00,432.46,0.00,-3.68,0.00,0.00,0.07,112.70,109.09,5.33,0.19,5.14,0.00,0.00,0.00,,0.00,20445,C5,CommuteAir LLC dba CommuteAir,C5,"Commutair Aka Champlain Enterprises, Inc.",11059,L,2,2,2021,2
19.95,12.59,480.43,0.00,,0.00,0.00,,0.00,0.00,,0.00,0.00,0.00,0.00,480.43,124.02,239.95,22.24,17.77,0.17,58.11,0.00,5.58,0.00,467.84,0.00,-3.39,0.00,0.00,0.13,0.05,-3.21,9.38,0.00,9.38,0.00,10.56,0.00,,0.00,20445,C5,CommuteAir LLC dba CommuteAir,C5,"Commutair Aka Champlain Enterprises, Inc.",11059,L,2,2,2021,4
21.46,38.58,0.00,0.00,4515.89,4515.89,0.00,222.94,0.00,222.94,3947.86,0.00,3947.86,0.00,0.00,8686.69,7531.25,14.61,0.00,647.82,169.76,74.34,,8.69,201.65,8648.11,-6.54,0.00,-10.97,0.00,0.00,0.00,-17.51,21.07,-0.39,21.46,0.00,0.00,0.00,21.46,0.00,20100,PO,Polar Air Cargo Airways,PO,Polar Air Cargo Airways,16757,A,3,3,2021,3
28.76,14.42,0.00,0.00,40174.01,40174.01,0.00,1805.00,0.00,1805.00,28856.69,0.00,28856.69,0.00,0.00,70835.70,60037.42,140.38,0.00,6383.29,1728.63,630.48,,69.52,1831.58,70821.29,-45.37,0.00,59.72,0.00,0.00,0.00,14.34,28.76,0.00,28.76,0.00,0.00,0.00,28.76,0.00,20100,PO,Polar Air Cargo Airways,PO,Polar Air Cargo Airways,06758,D,3,3,2021,1
69.81,93.71,649.06,0.00,,0.00,0.00,,0.00,0.00,,0.00,14.35,0.00,0.00,663.41,178.57,187.49,51.67,8.16,0.00,71.84,0.00,71.96,0.00,569.70,-20.24,-2.39,0.00,0.00,0.00,0.48,-22.15,71.56,1.75,69.81,0.00,0.00,0.00,,0.00,20452,YX,Republic Airline,YX,Republic Airline,11029,L,3,3,2021,4
123.35,58.78,768.80,0.00,,0.00,0.00,,0.00,0.00,,0.00,20.84,0.00,0.00,789.64,231.86,244.58,82.53,9.11,0.00,66.87,0.00,95.92,0.00,730.87,-30.54,-2.82,0.00,0.00,0.00,137.02,103.66,162.44,39.09,123.35,0.00,0.00,0.00,,0.00,20452,YX,Republic Airline,YX,Republic Airline,11029,L,3,3,2021,2
129.39,-8.44,656.51,0.00,,0.00,0.00,,0.00,0.00,,0.00,15.44,0.00,0.00,671.95,217.99,230.06,75.24,8.33,0.00,64.18,0.00,84.59,0.00,680.39,-26.02,-4.39,0.00,0.00,0.00,214.52,184.11,175.67,46.28,129.39,0.00,0.00,0.00,,0.00,20452,YX,Republic Airline,YX,Republic Airline,11029,L,3,3,2021,3
159.80,-218.71,1689.88,0.00,,0.00,0.00,,0.00,0.00,,0.00,0.00,0.00,0.00,1689.88,592.14,906.84,83.27,68.25,1.09,236.57,0.00,20.43,0.00,1908.59,0.00,-15.40,0.00,0.00,0.81,349.95,335.37,116.66,0.11,116.55,0.00,43.25,0.00,,0.00,20445,C5,CommuteAir LLC dba CommuteAir,C5,"Commutair Aka Champlain Enterprises, Inc.",11059,L,2,2,2021,3
170.40,167.11,0.00,0.00,9217.25,9217.25,0.00,414.13,0.00,414.13,6620.68,0.00,6620.68,0.00,0.00,16252.05,13610.78,32.20,0.00,1464.54,396.61,144.65,,15.95,420.22,16084.94,-10.41,0.00,13.70,0.00,0.00,0.00,3.29,170.40,0.00,170.40,0.00,0.00,0.00,170.40,0.00,20100,PO,Polar Air Cargo Airways,PO,Polar Air Cargo Airways,16757,A,3,3,2021,1
177.41,-470.57,3957.39,0.00,,0.00,0.00,,0.00,0.00,,0.00,0.00,0.00,38.26,3995.65,1908.73,1469.35,347.72,92.62,2.47,240.52,0.00,404.80,0.00,4466.22,-38.40,0.00,0.00,0.00,0.00,753.08,714.68,244.11,66.70,177.41,0.00,0.00,0.00,,0.00,20304,OO,SkyWest Airlines Inc.,OO,SkyWest Airlines Inc.,11025,L,3,3,2021,2
193.67,389.46,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3300.33,0.00,0.00,0.00,,42751.49,46051.82,1493.70,735.99,0.00,97.10,1.21,2566.33,,526.59,40240.35,45662.36,-202.98,0.00,0.00,7.20,,0.00,-195.79,193.67,0.00,193.67,,,0.00,193.67,,20447,U7,USA Jet Airlines Inc.,U7,USA Jet Airlines Inc.,16917,I,2,2,2021,2
226.20,333.33,0.00,0.00,,0.00,0.00,,5342.25,15.17,,0.00,0.00,0.00,0.00,5357.43,2508.70,428.97,608.74,632.59,0.24,341.97,0.00,502.88,0.01,5024.09,0.00,-126.81,0.00,0.00,0.00,19.67,-107.13,226.20,0.00,226.20,0.00,0.00,0.00,,0.00,20377,X9,Omni Air International LLC,X9,Omni Air International LLC,06738,D,2,2,2021,3
268.95,268.95,0.00,0.00,,0.00,0.00,,352.50,0.00,,0.00,2137.85,0.00,996.49,3486.84,1247.71,307.14,0.00,0.00,0.00,0.00,0.00,452.84,1210.21,3217.89,0.00,0.00,0.00,0.00,0.00,0.00,0.00,268.95,0.00,268.95,0.00,0.00,0.00,,0.00,21352,0WQ,Avjet Corporation,0WQ,Avjet Corporation,01150,D,1,1,2021,2
284.19,328.43,,,,,,,,3874.43,,,,,,3874.43,1151.33,1076.27,,,,,508.21,717.57,92.63,3546.00,-16.49,-0.98,,,,-26.77,-44.24,284.19,,,,,,,,20372,KLQ,Kalitta Charters II,KLQ,Kalitta Charters II,16770,I,1,1,2021,1
303.02,367.70,0.00,0.00,11731.23,11731.23,0.00,355.11,0.00,355.11,8844.87,0.00,8844.87,0.00,0.00,20931.20,17954.91,37.91,0.00,1466.36,464.25,158.34,,18.84,462.89,20563.50,-15.18,0.00,-49.15,0.00,0.00,0.00,-64.33,303.37,0.35,303.02,0.00,0.00,0.00,303.02,0.00,20100,PO,Polar Air Cargo Airways,PO,Polar Air Cargo Airways,16757,A,3,3,2021,2
310.97,-261.49,414.90,7576.26,,5703.47,20.13,,417.24,3497.53,,,15.81,,518.29,18163.63,7756.83,4471.31,,,,,5322.99,752.80,121.18,18425.12,90.50,,,26.00,,455.96,572.46,310.97,,310.97,,,,,,20408,5V,Tatonduk Outfitters Limited d/b/a Everts Air Alaska and Everts Air Cargo,5V,Tatonduk Outfitters Limited d/b/a Everts Air Alask,06860,D,1,1,2021,3
353.47,500.91,15383.19,0.00,,0.00,0.00,,0.00,0.00,,0.00,15.41,,1.15,15399.74,5684.30,2629.33,701.62,3603.99,3.49,2093.02,0.00,183.06,0.01,14898.83,0.00,-0.05,-0.19,0.00,0.00,-0.90,-1.13,499.78,146.31,353.47,0.00,0.00,0.00,,0.00,20398,MQ,Envoy Air,MQ,Envoy Air,16820,L,3,3,2021,4
431.34,-17774.20,114083.00,0.00,,0.00,0.00,,0.00,0.00,,0.00,0.00,0.00,0.00,114083.00,39396.24,48588.11,7106.29,638.42,0.00,18022.09,0.00,18106.06,0.00,131857.21,0.00,-7168.58,0.00,0.00,0.00,25374.12,18205.55,431.34,0.00,431.34,0.00,0.00,0.00,,0.00,20378,YV,Mesa Airlines Inc.,YV,Mesa Airlines Inc.,06689,D,2,2,2021,2
459.37,-348.61,4696.57,0.00,,0.00,0.00,,0.00,0.00,,0.00,0.00,0.00,42.60,4739.17,2320.28,1562.75,405.91,130.39,2.53,297.32,0.00,368.61,0.00,5087.77,-11.59,0.00,0.00,0.00,0.00,793.57,781.98,433.38,-25.99,459.37,0.00,0.00,0.00,,0.00,20304,OO,SkyWest Airlines Inc.,OO,SkyWest Airlines Inc.,11025,L,3,3,2021,3
485.95,617.84,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3026.74,0.00,0.00,0.72,,25203.63,28231.10,867.95,293.72,0.00,90.82,0.01,1431.49,,281.16,24648.10,27613.26,-128.67,0.00,0.00,-3.23,,0.00,-131.89,485.95,0.00,485.95,,,0.00,485.95,,20447,U7,USA Jet Airlines Inc.,U7,USA Jet Airlines Inc.,16917,I,2,2,2021,1
655.65,-13244.92,41955.90,0.00,,0.00,0.00,,0.00,0.00,,0.00,0.00,0.00,0.00,41955.90,16140.07,26394.44,2494.05,2157.16,15.02,7386.74,0.00,613.34,0.00,55200.82,0.00,-469.62,0.00,0.00,9.02,14385.33,13924.72,679.80,24.15,655.65,0.00,0.00,0.00,,0.00,20445,C5,CommuteAir LLC dba CommuteAir,C5,"Commutair Aka Champlain Enterprises, Inc.",06944,D,2,2,2021,2
671.95,1486.73,11328.52,0.00,,1501.71,577.74,,13261.08,0.00,,83.65,1039.58,0.00,814.37,28606.64,3811.75,1625.08,865.68,9941.27,1036.82,4198.95,277.20,3532.37,1830.78,27119.91,-814.78,0.00,0.00,0.00,0.00,0.00,-814.78,671.95,0.00,671.95,0.00,0.00,0.00,,0.00,21492,1BQ,"Eastern Airlines f/k/a Dynamic Airways, LLC",1BQ,"Eastern Airlines f/k/a Dynamic Airways, LLC",11019,I,1,1,2021,3
685.55,-151.53,0.00,0.00,,0.00,0.00,,1213.18,-20.65,,0.00,0.00,0.00,0.00,1192.53,648.18,132.05,142.61,165.20,0.15,93.58,0.00,162.21,0.08,1344.06,0.00,-50.64,0.00,0.00,0.00,887.71,837.08,685.55,0.00,685.55,0.00,0.00,0.00,,0.00,20377,X9,Omni Air International LLC,X9,Omni Air International LLC,06738,D,2,2,2021,1
699.20,699.20,0.00,0.00,,0.00,0.00,,10.64,0.00,,0.00,0.00,0.00,1378.60,1389.24,0.00,0.00,0.00,0.00,0.00,0.00,4.78,0.00,685.26,690.04,0.00,0.00,0.00,0.00,0.00,0.00,0.00,699.20,0.00,699.20,0.00,0.00,0.00,,0.00,21652,27Q,"Jet Aviation Flight Services, Inc.",27Q,"Jet Aviation Flight Services, Inc.",11046,I,1,1,2021,1
730.27,730.27,0.00,0.00,,0.00,0.00,,12.96,0.00,,0.00,0.00,0.00,1550.83,1563.79,0.00,0.00,0.00,0.00,0.00,0.00,8.26,0.00,825.26,833.52,0.00,0.00,0.00,0.00,0.00,0.00,0.00,730.27,0.00,730.27,0.00,0.00,0.00,,0.00,21652,27Q,"Jet Aviation Flight Services, Inc.",27Q,"Jet Aviation Flight Services, Inc.",11046,I,1,1,2021,2
746.22,-454.82,4044.29,0.00,,0.00,0.00,,0.00,0.00,,0.00,20.52,0.00,0.00,4064.81,1415.40,1568.00,425.51,57.56,0.00,458.78,0.00,594.39,0.00,4519.63,-203.07,-15.44,0.00,0.00,0.00,1661.10,1442.59,987.77,241.55,746.22,0.00,0.00,0.00,,0.00,20452,YX,Republic Airline,YX,Republic Airline,11029,L,3,3,2021,1
751.79,751.79,0.00,0.00,,0.00,0.00,,13.91,0.00,,0.00,0.00,0.00,1634.19,1648.10,0.00,0.00,0.00,0.00,0.00,0.00,7.06,0.00,889.24,896.31,0.00,0.00,0.00,0.00,0.00,0.00,0.00,751.79,0.00,751.79,0.00,0.00,0.00,,0.00,21652,27Q,"Jet Aviation Flight Services, Inc.",27Q,"Jet Aviation Flight Services, Inc.",11046,I,1,1,2021,3
768.35,887.96,,,,,,,,10475.31,,,,,,10475.31,3112.85,2909.92,,,,,1374.05,1940.09,250.44,9587.34,-44.59,-2.64,,,,-72.37,-119.61,768.35,,,,,,,,20372,KLQ,Kalitta Charters II,KLQ,Kalitta Charters II,06774,D,1,1,2021,1
810.40,1629.66,0.00,0.00,0.00,0.00,0.00,0.00,0.00,13810.04,0.00,0.00,0.00,,178891.23,192701.27,6250.30,3079.71,0.00,406.31,5.05,10738.66,,2203.51,168383.49,191071.61,-849.36,0.00,0.00,30.11,,0.00,-819.26,810.40,0.00,810.40,,,0.00,810.40,,20447,U7,USA Jet Airlines Inc.,U7,USA Jet Airlines Inc.,06912,D,2,2,2021,2
810.63,226.11,0.00,0.00,,0.00,0.00,,14145.67,1328.73,,0.00,867.95,0.00,0.00,16342.35,8712.84,1799.84,0.00,1776.92,0.75,1687.98,0.00,2137.91,0.00,16116.24,-232.75,0.00,0.00,0.00,0.00,817.27,584.52,810.63,0.00,810.63,0.00,0.00,0.00,,0.00,21161,09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Easte",11054,I,2,2,2021,1
820.88,270.59,228.42,9071.90,,3735.52,10.36,,50.90,4527.21,,,31.51,0.00,211.98,17867.80,6678.28,5299.95,,,,,4534.83,752.80,331.35,17597.21,120.16,0.00,,0.20,,429.93,550.29,820.88,,820.88,,,,,,20408,5V,Tatonduk Outfitters Limited d/b/a Everts Air Alaska and Everts Air Cargo,5V,Tatonduk Outfitters Limited d/b/a Everts Air Alask,06860,D,1,1,2021,1
833.78,890.16,4314.86,0.00,,0.78,214.48,,0.00,0.00,,24.30,9.75,0.00,144.38,4708.55,1259.09,198.29,473.89,1167.73,237.72,293.15,,186.99,1.54,3818.40,-101.99,6.70,0.23,0.15,-31.96,458.03,331.15,1221.31,387.53,833.78,0.00,0.00,0.00,0.00,0.00,20409,B6,JetBlue Airways,B6,JetBlue Airways,10875,A,3,3,2021,3
870.17,870.17,0.00,0.00,,0.00,0.00,,14.61,0.00,,0.00,0.00,0.00,1804.10,1818.71,0.00,0.00,0.00,0.00,0.00,0.00,6.44,0.00,942.10,948.54,0.00,0.00,0.00,0.00,0.00,0.00,0.00,870.17,0.00,870.17,0.00,0.00,0.00,,0.00,21652,27Q,"Jet Aviation Flight Services, Inc.",27Q,"Jet Aviation Flight Services, Inc.",11046,I,1,1,2021,4
994.89,2586.54,0.00,0.00,,31163.82,0.00,,0.00,16664.06,,0.00,633.45,0.00,5739.71,54201.03,26730.37,6785.26,,2576.88,96.78,10989.33,,1890.41,2545.47,51614.50,-119.61,-44.40,0.00,0.00,0.00,-374.21,-538.22,2048.32,1053.43,994.89,0.00,0.00,0.00,,0.00,20151,M6,Amerijet International,M6,Amerijet International,06052,D,2,2,2021,1
1089.42,2457.99,0.00,,,4565.12,0.00,,0.00,4875.89,,0.00,170.83,0.00,0.00,9611.84,3095.01,2981.09,0.00,89.37,6.35,325.70,,513.07,143.26,7153.85,0.00,339.55,0.00,0.00,0.00,0.00,339.55,2797.54,1708.12,1089.42,0.00,0.00,0.00,,0.00,20453,ABX,ABX Air Inc,ABX,ABX Air Inc,11009,A,2,2,2021,4
1127.95,1048.27,,9958.00,,1479.57,,,,5194.78,,,,,,16632.34,6629.23,5466.92,,1039.93,,1122.79,,1325.20,,15584.07,,,,,,79.68,79.68,1127.95,,1127.95,,,,,,20177,PFQ,Asia Pacific,PFQ,Asia Pacific,16070,I,1,1,2021,3
1291.47,997.58,0.00,0.00,,0.00,0.00,,0.00,9594.27,,0.00,311.37,0.00,0.00,9905.64,5085.53,912.09,0.00,0.00,0.00,0.00,2610.26,300.18,0.00,8908.06,0.00,-50.27,0.00,0.00,0.18,-63.10,-113.19,884.40,-407.07,1291.47,0.00,0.00,0.00,,0.00,20166,GFQ,Gulf And Caribbean Cargo,GFQ,Gulf And Caribbean Cargo,06565,D,1,1,2021,4
1292.30,1474.72,0.00,0.00,,0.00,0.00,,14650.50,3641.30,,0.00,1.10,0.00,0.00,18292.90,10289.26,4090.54,1169.27,483.99,0.00,179.04,,606.09,0.00,16818.18,0.00,-22.03,0.00,0.00,0.00,0.00,-22.03,1452.69,160.39,1292.30,0.00,0.00,0.00,,0.00,19874,8C,Air Transport International,8C,Air Transport International,16028,A,2,2,2021,4
1294.05,-67664.32,20179.79,0.00,,0.00,0.00,,0.00,0.00,,0.00,32263.22,0.00,0.00,52443.01,21476.67,17782.01,3887.35,52830.98,0.00,19968.05,0.00,4162.29,0.00,120107.34,0.00,0.00,0.00,-243.77,35.56,69510.00,69301.78,1637.46,343.41,1294.05,0.00,0.00,0.00,,0.00,20427,PT,Piedmont Airlines,PT,Piedmont Airlines,06918,D,2,2,2021,1
1379.32,1085.56,0.00,0.00,,0.00,0.00,,0.00,0.00,,0.00,0.00,0.00,31185.34,31185.34,0.00,0.00,0.00,0.00,0.00,0.00,2474.62,0.00,27625.17,30099.78,0.00,0.00,0.00,0.00,0.00,293.76,293.76,1379.32,0.00,1379.32,0.00,0.00,0.00,,0.00,21974,3EQ,"Scott Aviation, LLC  d/b/a  Silver Air",3EQ,"Scott Aviation, LLC  d/b/a  Silver Air",01234,D,1,1,2021,3
1388.70,1341.02,,10621.00,,1207.25,,,,4249.90,,,,,,16078.15,5146.24,5959.75,,1432.19,,971.07,,1227.87,,14737.13,,,,,,47.68,47.68,1388.70,,1388.70,,,,,,20177,PFQ,Asia Pacific,PFQ,Asia Pacific,16070,I,1,1,2021,1
1457.40,1034.42,0.00,6632.50,,3514.90,0.00,,0.00,7734.40,,0.00,-441.98,0.00,3344.06,20783.88,2532.07,5197.19,,2897.89,,,1309.58,968.36,6844.36,19749.45,0.00,139.02,0.00,0.00,283.96,0.00,422.98,1457.40,0.00,1457.40,0.00,0.00,0.00,1457.40,0.00,20108,NC,Northern Air Cargo Inc.,NC,Northern Air Cargo Inc.,11041,I,2,2,2021,4
1463.31,620.15,318.43,8651.86,,4155.09,19.03,,193.14,5894.95,,,6.02,,540.01,19778.36,7838.25,5245.07,,,,,5172.03,752.80,150.06,19158.21,71.81,,,448.28,,323.08,843.16,1463.31,,1463.31,,,,,,20408,5V,Tatonduk Outfitters Limited d/b/a Everts Air Alaska and Everts Air Cargo,5V,Tatonduk Outfitters Limited d/b/a Everts Air Alask,06860,D,1,1,2021,4
1564.60,2874.24,0.00,355.51,,25642.14,0.00,,0.00,13711.49,,0.00,911.69,0.00,4722.73,45343.56,21994.22,5583.03,,2120.31,79.63,9042.21,,1555.47,2094.46,42469.33,-98.42,-36.53,0.00,0.00,0.00,-307.90,-442.86,2431.38,866.78,1564.60,0.00,0.00,0.00,,0.00,20151,M6,Amerijet International,M6,Amerijet International,16052,L,2,2,2021,1
1612.39,-221.90,0.00,0.00,,0.00,0.00,,4816.30,1.86,,0.00,0.00,0.00,0.00,4818.15,2592.37,533.60,464.20,582.42,1.78,304.14,0.00,561.56,0.00,5040.05,0.00,-153.65,0.00,0.00,0.00,1987.94,1834.29,1612.39,0.00,1612.39,0.00,0.00,0.00,,0.00,20377,X9,Omni Air International LLC,X9,Omni Air International LLC,06738,D,2,2,2021,2
1703.13,-230.20,0.00,0.00,,0.00,0.00,,0.00,0.00,,0.00,0.00,0.00,23834.11,23834.11,0.00,0.00,0.00,0.00,0.00,0.00,2213.00,0.00,21851.31,24064.31,0.00,0.00,0.00,0.00,0.00,1933.32,1933.32,1703.13,0.00,1703.13,0.00,0.00,0.00,,0.00,21974,3EQ,"Scott Aviation, LLC  d/b/a  Silver Air",3EQ,"Scott Aviation, LLC  d/b/a  Silver Air",01234,D,1,1,2021,1
1707.82,1755.21,0.00,0.00,,0.00,0.00,,3829.77,0.00,,0.00,1599.94,0.00,1745.49,7175.20,2187.32,1025.24,237.68,1015.67,0.20,953.87,0.00,0.00,0.00,5419.98,-47.48,0.00,0.00,0.00,0.00,0.00,-47.40,1707.82,0.00,1707.82,0.00,0.00,0.00,,0.00,20310,WL,"Caribbean Sun Airlines, Inc. d/b/a World Atlantic Airlines",WL,"Caribbean Sun Airlines, Inc. d/b/a World Atlantic ",06076,D,1,1,2021,3
1743.41,1932.97,0.00,0.00,,0.00,0.00,,0.00,9108.78,,0.00,200.50,0.00,0.00,9309.28,4799.17,984.83,0.00,0.00,0.00,0.00,1292.49,299.82,0.00,7376.31,0.00,-84.84,0.00,0.00,0.00,-22.41,-107.25,1825.72,82.32,1743.41,0.00,0.00,0.00,,0.00,20166,GFQ,Gulf And Caribbean Cargo,GFQ,Gulf And Caribbean Cargo,06565,D,1,1,2021,3
1769.69,3672.78,0.00,0.00,,37167.96,0.00,,0.00,20791.74,,0.00,917.62,0.00,2976.75,61854.06,30615.86,6925.68,,5114.18,101.33,10182.66,,2020.43,3221.15,58181.29,-72.52,-46.02,0.00,0.00,0.00,-285.21,-403.74,3269.04,1499.35,1769.69,0.00,0.00,0.00,,0.00,20151,M6,Amerijet International,M6,Amerijet International,06052,D,2,2,2021,2
1806.27,1749.64,,10139.00,,1316.62,,,,6659.51,,,,,,18115.13,5798.19,6727.21,,1361.23,,1167.10,,1311.76,,16365.49,,,,,,56.63,56.63,1806.27,,1806.27,,,,,,20177,PFQ,Asia Pacific,PFQ,Asia Pacific,16070,I,1,1,2021,2
1806.63,2012.36,0.00,0.00,,0.00,0.00,,21441.44,0.00,,92.40,3784.80,0.00,0.00,25318.64,19037.32,3389.98,209.33,0.00,0.00,445.92,0.00,223.72,0.00,23306.27,0.00,-205.74,0.00,0.00,0.00,0.00,-205.74,1806.63,0.00,1806.63,0.00,0.00,0.00,,0.00,21979,3FQ,"Western Air Charter, Inc.  d/b/a  Jet Edge",3FQ,"Western Air Charter, Inc.  d/b/a  Jet Edge",11057,I,1,1,2021,2
1910.57,1546.63,0.00,,,5407.99,0.00,,0.00,5799.76,,0.00,214.71,0.00,0.00,11422.46,3806.25,4474.23,0.00,84.55,8.51,585.49,,684.52,232.27,9875.83,0.00,367.38,0.00,0.00,0.00,0.00,367.38,1914.01,3.44,1910.57,0.00,0.00,0.00,,0.00,20453,ABX,ABX Air Inc,ABX,ABX Air Inc,11009,A,2,2,2021,2
1922.70,2020.08,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5556.68,0.00,0.00,0.00,,45385.58,50942.26,1837.97,578.66,0.00,155.90,2.59,3002.11,,427.94,42917.01,48922.17,-160.20,0.00,0.00,-10.77,,0.00,-170.97,1849.11,-73.59,1922.70,,,0.00,1922.70,,20447,U7,USA Jet Airlines Inc.,U7,USA Jet Airlines Inc.,16917,I,2,2,2021,4
1933.09,-1163.26,3907.92,0.00,,0.00,643.68,,5.86,0.00,,0.00,288.32,0.00,0.00,4845.78,2039.58,651.60,0.00,0.00,0.00,0.00,3122.23,195.63,0.00,6009.04,0.00,-1074.84,0.00,0.00,0.00,4171.20,3096.35,1933.09,0.00,1933.09,0.00,0.00,0.00,,0.00,20401,3M,Silver Airways,3M,Silver Airways,11056,I,1,1,2021,3
1935.42,-9479.71,62474.44,0.00,,0.00,23254.93,,0.00,0.00,,2611.33,32270.56,0.00,253.46,120864.71,63878.37,8085.28,7337.92,10763.04,4727.16,25824.57,0.00,9728.09,0.00,130344.42,0.00,-4025.24,-35.40,0.00,0.00,11313.16,7252.53,-2227.18,-4162.60,1935.42,0.00,0.00,0.00,,0.00,20416,NK,Spirit Air Lines,NK,Spirit Air Lines,16831,L,3,3,2021,3
1947.92,4.70,0.00,0.00,,0.00,0.00,,10064.38,1029.01,,0.00,1662.93,0.00,0.00,12756.32,6256.43,1939.56,0.00,1358.70,0.30,1948.59,0.00,1248.04,0.00,12751.61,-107.30,0.00,0.00,0.00,0.00,2050.52,1943.21,1947.92,0.00,1947.92,0.00,0.00,0.00,,0.00,21161,09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Easte",11054,I,2,2,2021,2
1964.00,5649.00,126162.00,46.00,,1319.00,445.00,,162.00,0.00,,,17254.00,0.00,1056.00,146444.00,58024.00,12442.00,12600.00,27794.00,6677.00,13088.00,,9353.00,817.00,140795.00,-3581.00,256.00,2.00,0.00,,-71.00,-3394.00,2255.00,291.00,1964.00,0.00,0.00,0.00,1964.00,0.00,19393,WN,Southwest Airlines Co.,WN,Southwest Airlines Co.,11033,L,3,3,2021,4
1967.04,-1154.41,17175.45,0.00,,0.00,7077.06,,0.00,0.00,,2272.47,384.18,0.00,8055.76,34964.92,20765.01,2131.63,1975.01,7655.22,1850.72,1248.50,0.00,493.23,0.00,36119.33,-49.26,-75.18,0.00,0.00,0.00,4735.00,4610.57,3456.16,1489.12,1967.04,0.00,0.00,0.00,,0.00,20436,F9,Frontier Airlines Inc.,F9,Frontier Airlines Inc.,16461,L,3,3,2021,3
