NET_INCOME,OP_PROFIT_LOSS,TRANS_REV_PAX,MAIL,TOTAL_PROPERTY,PROP_FREIGHT,PROP_BAG,TOTAL_CHARTER,CHARTER_PAX,CHARTER_PROP,TOTAL_MISC_REV,RES_CANCEL_FEES,MISC_OP_REV,PUB_SVC_REVENUE,TRANS_REVENUE,OP_REVENUES,FLYING_OPS,MAINTENANCE,PAX_SERVICE,AIRCFT_SERVICES,PROMOTION_SALES,GENERAL_ADMIN,GENERAL_SERVICES,DEPREC_AMORT,TRANS_EXPENSES,OP_EXPENSES,INTEREST_LONG_DEBT,INTEREST_EXP_OTH,FOREIGN_EX_GAINS,CAP_GAINS_PROP,CAP_GAINS_OTHER,OTHER_INCOME_NET,NON_OP_INCOME,INCOME_PRE_TAX,INCOME_TAX,INCOME_BEFORE_OTH,DISCONT_OPS,EXTRA_ITEMS,INCOME_TAX_EXTRA,INCOME_TAX_CREDITS,ACCTG_CHANGES,AIRLINE_ID,UNIQUE_CARRIER,UNIQUE_CARRIER_NAME,CARRIER,CARRIER_NAME,UNIQUE_CARRIER_ENTITY,REGION,CARRIER_GROUP_NEW,CARRIER_GROUP,YEAR,QUARTER
-4206.38,-1908.03,6589.76,0.00,,0.00,905.42,,545.55,0.00,,0.00,226.98,0.00,0.00,8267.70,3950.18,1347.77,0.00,0.00,0.00,0.00,4661.77,216.02,0.00,10175.73,0.00,-2078.95,0.00,0.00,0.00,-219.40,-2298.35,-4206.38,0.00,-4206.38,0.00,0.00,0.00,,0.00,20401,3M,Silver Airways,3M,Silver Airways,11056,I,1,1,2022,2
-4105.59,-1857.73,5729.82,0.00,,0.00,772.16,,511.81,0.00,,0.00,225.53,0.00,0.00,7239.32,4442.81,1029.57,0.00,0.00,0.00,0.00,3316.90,307.78,0.00,9097.05,0.00,-2223.06,0.00,0.00,0.00,-24.80,-2247.86,-4105.59,0.00,-4105.59,0.00,0.00,0.00,,0.00,20401,3M,Silver Airways,3M,Silver Airways,11056,I,1,1,2022,4
-4076.00,156.00,100866.00,0.00,,0.00,0.00,,0.00,0.00,,0.00,14.00,0.00,0.00,100880.00,19586.00,27915.00,8258.00,8048.00,0.00,20488.00,0.00,16429.00,0.00,100724.00,-4137.00,-1124.00,0.00,-163.00,0.00,221.00,-5203.00,-5047.00,-971.00,-4076.00,0.00,0.00,0.00,,0.00,19687,QX,Horizon Air,QX,Horizon Air,06580,D,2,2,2022,2
-3910.00,-2269.58,4617.38,0.00,,0.00,660.39,,488.03,0.00,,0.00,332.54,0.00,0.00,6098.34,2629.85,1025.15,0.00,0.00,0.00,0.00,4500.02,212.89,0.00,8367.92,0.00,-1772.91,0.00,0.00,0.00,132.50,-1640.42,-3910.00,0.00,-3910.00,0.00,0.00,0.00,,0.00,20401,3M,Silver Airways,3M,Silver Airways,11056,I,1,1,2022,1
-3902.45,7443.17,397978.10,0.00,,0.00,83633.72,,15880.52,0.00,,26970.57,29643.91,0.00,6216.60,560323.41,282538.95,50608.07,26870.80,72879.78,28020.86,42396.76,0.00,49565.02,0.00,552880.23,-25749.05,0.00,0.00,0.00,0.00,4700.11,-21048.94,-13605.76,-9703.31,-3902.45,0.00,,0.00,0.00,0.00,20368,G4,Allegiant Air,G4,Allegiant Air,06035,D,3,3,2022,3
-3803.73,-3491.63,0.00,0.00,,0.00,0.00,,14205.95,3548.10,,0.00,1493.88,0.00,0.00,19247.92,10597.70,3545.12,0.00,2260.38,1.44,3756.02,0.00,2578.89,0.00,22739.55,-548.99,0.00,0.00,236.89,0.00,0.00,-312.10,-3803.73,0.00,-3803.73,0.00,0.00,0.00,,0.00,21161,09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Easte",11054,I,2,2,2022,4
-3696.99,2987.76,104700.51,249.16,,21300.92,18202.09,,39718.71,0.00,,3130.73,990.41,0.00,6677.32,194969.84,104070.01,17042.36,7699.06,20013.05,8884.40,19069.03,0.00,15204.17,0.00,191982.08,-6311.76,-40.55,0.00,0.00,-198.24,-1054.91,-7605.46,-4617.69,-920.71,-3696.99,0.00,0.00,0.00,,0.00,20422,SY,Sun Country Airlines d/b/a MN Airlines,SY,Sun Country Airlines d/b/a MN Airlines,06795,D,2,2,2022,2
-3578.92,-3598.96,0.00,4958.94,,3151.70,0.00,,0.00,13581.45,,0.00,571.50,0.00,594.86,22858.44,8543.20,9382.30,0.00,2901.94,119.98,2180.82,0.00,3329.15,0.00,26457.39,0.00,0.00,0.00,0.00,0.00,20.04,20.04,-3578.92,0.00,-3578.92,0.00,0.00,0.00,,0.00,20169,L2,Lynden Air Cargo Airlines,L2,Lynden Air Cargo Airlines,06699,D,2,2,2022,1
-3042.00,-3529.18,372.43,4798.47,,3060.64,13.64,,126.09,6184.83,,,7.16,,797.77,15361.02,8235.79,4713.69,,,,,5017.63,752.80,170.28,18890.20,83.12,,,0.00,,404.06,487.18,-3042.00,,-3042.00,,,,,,20408,5V,Tatonduk Outfitters Limited d/b/a Everts Air Alaska and Everts Air Cargo,5V,Tatonduk Outfitters Limited d/b/a Everts Air Alask,06860,D,1,1,2022,1
-2958.00,430.00,99410.00,0.00,,-57.00,4463.00,,355.00,13.00,,2996.00,0.00,0.00,0.00,107179.00,45322.00,6928.00,8237.00,15154.00,5892.00,20945.00,,4272.00,0.00,106749.00,-1066.00,-121.00,0.00,0.00,-5122.00,1471.00,-4838.00,-4408.00,-1449.00,-2958.00,0.00,0.00,0.00,,0.00,19930,AS,Alaska Airlines Inc.,AS,Alaska Airlines Inc.,16031,L,3,3,2022,3
-2612.93,1367.71,0.00,0.00,,45880.42,0.00,,0.00,29061.57,,0.00,268.04,0.00,2952.71,78162.73,44028.54,10566.93,,7526.42,128.95,8879.72,,2012.52,3651.95,76795.02,-1802.86,-127.23,0.00,0.00,0.00,-308.16,-2238.25,-870.54,1742.39,-2612.93,0.00,0.00,0.00,,0.00,20151,M6,Amerijet International,M6,Amerijet International,06052,D,2,2,2022,1
-2576.51,-2050.64,0.00,0.00,,36645.75,0.00,,0.00,45160.51,,0.00,225.16,0.00,2198.70,84230.12,51735.22,12620.53,,7229.58,90.44,9337.92,,1922.57,3344.50,86280.76,-1855.02,-358.60,0.00,0.00,0.00,-796.38,-3010.00,-5060.65,-2484.14,-2576.51,0.00,0.00,0.00,,0.00,20151,M6,Amerijet International,M6,Amerijet International,06052,D,2,2,2022,3
-2419.41,-1955.15,7595.48,0.00,,0.00,0.00,,0.00,0.00,,0.00,0.00,0.00,0.00,7595.48,2399.44,5061.42,366.46,22.96,0.00,706.45,0.00,993.90,0.00,9550.63,0.00,-460.01,0.00,0.00,0.00,-4.25,-464.26,-2419.41,0.00,-2419.41,0.00,0.00,0.00,,0.00,20378,YV,Mesa Airlines Inc.,YV,Mesa Airlines Inc.,11022,L,2,2,2022,2
-2370.28,9887.61,0.00,0.00,,0.00,0.00,,0.00,107363.28,,0.00,1171.95,0.00,0.00,108535.22,59097.29,5888.22,0.00,8443.69,0.00,12782.33,0.00,12436.09,0.00,98647.62,0.00,-12471.48,108.92,0.00,0.00,2.71,-12359.86,-2472.25,-101.97,-2370.28,0.00,0.00,0.00,,0.00,21629,KD,Western Global,KD,Western Global,11042,I,2,2,2022,2
-2320.28,-2320.28,0.00,0.00,,0.00,0.00,,0.00,0.00,,0.00,0.00,0.00,375.00,375.00,838.79,1400.22,0.00,0.00,0.00,0.00,450.80,5.47,0.00,2695.28,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-2320.28,0.00,-2320.28,0.00,0.00,0.00,,0.00,21577,1TQ,Rhoades Aviation dba Transair,1TQ,Rhoades Aviation dba Transair,81001,D,1,1,2022,2
-2106.50,-1294.92,8475.49,0.00,,0.00,0.00,,0.00,0.00,,0.00,0.00,0.00,0.00,8475.49,3137.43,4527.59,341.87,28.36,0.00,874.76,0.00,860.40,0.00,9770.41,0.00,-619.91,0.00,0.00,0.00,-191.67,-811.58,-2106.50,0.00,-2106.50,0.00,0.00,0.00,,0.00,20378,YV,Mesa Airlines Inc.,YV,Mesa Airlines Inc.,11022,L,2,2,2022,4
-2030.41,-2525.85,602.90,7062.60,,3478.32,8.70,,190.53,7465.87,,,11.56,,1278.98,20099.46,8527.25,8302.86,,,,,4878.61,748.02,168.57,22625.31,82.33,,,5.00,,408.11,495.44,-2030.41,,-2030.41,,,,,,20408,5V,Tatonduk Outfitters Limited d/b/a Everts Air Alaska and Everts Air Cargo,5V,Tatonduk Outfitters Limited d/b/a Everts Air Alask,06860,D,1,1,2022,4
-2025.17,-6329.24,0.00,0.00,,0.00,0.00,,5510.85,0.00,,0.00,531.12,0.00,0.00,6041.98,1087.29,1538.26,112.36,3345.09,173.79,2608.26,341.76,2214.39,950.02,12371.22,-325.75,0.00,0.00,0.00,0.00,4629.82,4304.07,-2025.17,0.00,-2025.17,0.00,0.00,0.00,,0.00,21492,1BQ,"Eastern Airlines f/k/a Dynamic Airways, LLC",1BQ,"Eastern Airlines f/k/a Dynamic Airways, LLC",01159,D,1,1,2022,4
-2013.18,-2409.88,391342.58,0.00,,0.00,0.00,,0.00,0.00,,0.00,188.49,,22.00,391553.07,141632.01,74180.74,19178.41,100899.33,243.81,53114.84,0.00,4712.81,1.02,393962.95,0.00,-0.64,-9.05,0.00,0.00,-107.03,-116.72,-2526.60,-513.42,-2013.18,0.00,0.00,0.00,,0.00,20398,MQ,Envoy Air,MQ,Envoy Air,06820,D,3,3,2022,2
-1930.14,-5806.36,0.00,0.00,,0.00,0.00,,10636.35,0.00,,0.00,349.92,0.00,0.00,10986.27,1348.28,1434.09,739.16,5583.83,607.36,3085.77,185.15,2382.75,1426.25,16792.64,-753.60,0.00,0.00,0.00,0.00,4629.82,3876.22,-1930.14,0.00,-1930.14,0.00,0.00,0.00,,0.00,21492,1BQ,"Eastern Airlines f/k/a Dynamic Airways, LLC",1BQ,"Eastern Airlines f/k/a Dynamic Airways, LLC",01159,D,1,1,2022,3
-1925.33,-1925.33,109422.23,844.24,,12604.04,1179.19,,0.00,0.00,,86.97,9608.01,0.00,2538.20,136282.88,63269.48,15818.53,10710.79,16079.11,7339.07,18485.28,0.00,6170.06,335.89,138208.21,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-1925.33,0.00,-1925.33,0.00,0.00,0.00,,0.00,19805,AA,American Airlines Inc.,AA,American Airlines Inc.,10052,P,3,3,2022,3
-1773.19,-1422.07,0.00,0.00,,0.00,0.00,,0.00,3216.24,,0.00,182.48,0.00,0.00,3398.73,3659.63,169.27,0.00,0.00,0.00,0.00,932.89,59.02,0.00,4820.79,0.00,-47.73,0.00,0.00,0.00,11.16,-36.57,-1458.64,314.55,-1773.19,0.00,0.00,0.00,,0.00,20166,GFQ,Gulf And Caribbean Cargo,GFQ,Gulf And Caribbean Cargo,16565,I,1,1,2022,2
-1735.61,-455.71,0.00,0.00,,0.00,0.00,,71839.74,9459.10,,0.00,10916.36,0.00,0.00,92215.19,48551.94,10087.93,0.00,10025.11,42.44,12910.75,0.00,11052.74,0.00,92670.90,-1279.91,0.00,0.00,0.00,0.00,0.00,-1279.91,-1735.61,0.00,-1735.61,0.00,0.00,0.00,,0.00,21161,09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Easte",01130,D,2,2,2022,1
-1722.32,-1637.79,0.00,0.00,,0.00,0.00,,2583.80,0.00,,0.00,364.38,0.00,0.00,2948.17,523.42,478.09,135.17,1343.15,56.15,965.44,59.79,690.99,333.76,4585.96,-84.53,0.00,0.00,0.00,0.00,0.00,-84.53,-1722.32,0.00,-1722.32,0.00,0.00,0.00,,0.00,21492,1BQ,"Eastern Airlines f/k/a Dynamic Airways, LLC",1BQ,"Eastern Airlines f/k/a Dynamic Airways, LLC",01159,D,1,1,2022,1
-1578.82,10825.33,354991.07,0.00,,0.00,73648.96,,13385.58,0.00,,28134.19,24162.97,0.00,5785.09,500107.86,241693.11,44755.45,23788.86,70920.79,25117.37,37167.81,0.00,45839.15,0.00,489282.53,-15839.19,0.00,0.00,0.00,0.00,748.73,-15090.46,-4265.13,-2686.31,-1578.82,0.00,,0.00,0.00,0.00,20368,G4,Allegiant Air,G4,Allegiant Air,06035,D,3,3,2022,1
-1330.41,-1130.74,0.00,0.00,,0.00,0.00,,0.00,2168.92,,0.00,118.05,0.00,0.00,2286.97,2543.95,123.45,0.00,0.00,0.00,0.00,703.10,47.20,0.00,3417.70,0.00,-37.14,0.00,0.00,0.00,34.19,-2.95,-1133.69,196.72,-1330.41,0.00,0.00,0.00,,0.00,20166,GFQ,Gulf And Caribbean Cargo,GFQ,Gulf And Caribbean Cargo,16565,I,1,1,2022,3
-1141.36,-519.83,0.00,0.00,,0.00,0.00,,0.00,4303.19,,0.00,276.65,0.00,0.00,4579.84,3840.45,176.89,0.00,0.00,0.00,0.00,1018.71,63.62,0.00,5099.67,0.00,-53.46,0.00,0.00,0.00,9.97,-43.49,-563.32,578.04,-1141.36,0.00,0.00,0.00,,0.00,20166,GFQ,Gulf And Caribbean Cargo,GFQ,Gulf And Caribbean Cargo,16565,I,1,1,2022,1
-1134.24,-418.88,0.00,0.00,,0.00,0.00,,10003.18,0.36,,0.00,0.00,0.00,0.64,10004.18,5636.59,1199.13,1223.02,1061.24,4.84,646.99,0.00,650.78,0.48,10423.06,0.00,-216.19,0.00,0.00,0.00,44.20,-171.98,-590.86,543.37,-1134.24,0.00,0.00,0.00,,0.00,20377,X9,Omni Air International LLC,X9,Omni Air International LLC,06738,D,2,2,2022,4
-1046.29,-1046.29,0.00,0.00,,0.00,0.00,,0.00,0.00,,0.00,0.00,0.00,375.00,375.00,725.95,620.81,0.00,0.00,0.00,0.00,69.06,5.47,0.00,1421.29,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-1046.29,0.00,-1046.29,0.00,0.00,0.00,,0.00,21577,1TQ,Rhoades Aviation dba Transair,1TQ,Rhoades Aviation dba Transair,81001,D,1,1,2022,3
-998.05,-1046.55,3681.85,0.00,,0.00,0.00,,0.00,0.00,,0.00,0.00,0.00,49.07,3730.92,1716.82,1976.29,370.44,119.84,2.87,200.55,0.00,390.67,0.00,4777.47,-37.40,0.00,0.00,6.51,0.00,6.50,-24.39,-1070.94,-72.89,-998.05,0.00,0.00,0.00,,0.00,20304,OO,SkyWest Airlines Inc.,OO,SkyWest Airlines Inc.,11025,L,3,3,2022,3
-983.98,-1576.51,77690.37,0.00,,0.00,0.00,,0.00,0.00,,0.00,72819.46,0.00,0.00,150509.82,34192.54,18965.51,4632.22,64637.79,0.00,25530.86,0.00,4127.43,0.00,152086.34,0.00,0.00,0.00,-142.88,38.53,426.00,321.65,-1254.87,-270.89,-983.98,0.00,0.00,0.00,,0.00,20427,PT,Piedmont Airlines,PT,Piedmont Airlines,06918,D,2,2,2022,1
-968.74,-1035.31,3902.70,0.00,,0.00,0.00,,0.00,0.00,,0.00,0.00,0.00,53.04,3955.73,2326.48,1464.73,405.97,171.04,2.06,22.86,0.00,597.90,0.00,4991.05,-52.56,0.00,0.00,30.79,0.00,6.40,-15.36,-1050.68,-81.93,-968.74,0.00,0.00,0.00,,0.00,20304,OO,SkyWest Airlines Inc.,OO,SkyWest Airlines Inc.,11025,L,3,3,2022,4
-929.00,-3370.00,117676.00,0.00,,-73.00,5511.00,,402.00,16.00,,3658.00,0.00,0.00,0.00,127190.00,60881.00,9389.00,11012.00,18475.00,7308.00,18088.00,,5408.00,0.00,130561.00,-1241.00,-51.00,0.00,0.00,2086.00,1354.00,2148.00,-1223.00,-294.00,-929.00,0.00,0.00,0.00,,0.00,19930,AS,Alaska Airlines Inc.,AS,Alaska Airlines Inc.,16031,L,3,3,2022,2
-894.84,-925.29,6472.98,0.00,,0.00,0.00,,0.00,0.00,,0.00,0.00,0.00,108.32,6581.29,3076.17,2367.26,654.94,186.59,4.26,412.87,0.00,804.50,0.00,7506.58,-21.20,0.00,0.00,7.67,0.00,3.44,-10.09,-935.38,-40.54,-894.84,0.00,0.00,0.00,,0.00,20304,OO,SkyWest Airlines Inc.,OO,SkyWest Airlines Inc.,11025,L,3,3,2022,1
-853.44,-1602.11,0.00,0.00,,0.00,0.00,,24084.61,0.00,,0.00,68.95,0.00,0.00,24153.56,20539.72,1585.79,959.01,686.63,5.51,1701.36,,277.65,0.00,25755.66,3.75,0.00,-40.12,0.00,0.00,785.04,748.66,-853.44,0.00,-853.44,0.00,0.00,0.00,,0.00,20405,N8,National Air Cargo Group Inc d/ba National Airlines,N8,National Air Cargo Group Inc d/ba National Airline,07029,D,2,2,2022,3
-824.28,-828.07,1205.43,0.00,,0.00,0.00,,0.00,0.00,,0.00,0.00,0.00,0.00,1205.43,1056.03,588.47,221.62,6.30,0.00,141.46,0.00,19.62,0.00,2033.50,2.43,0.00,0.00,0.00,0.00,1.36,3.79,-824.28,0.00,-824.28,0.00,0.00,0.00,,0.00,20363,9E,Endeavor Air Inc.,9E,Endeavor Air Inc.,11027,L,2,2,2022,4
-777.26,-719.88,4380.83,0.00,,0.00,0.00,,0.00,0.00,,0.00,0.00,0.00,44.13,4424.96,1808.00,1986.20,435.32,145.23,3.07,301.92,0.00,465.10,0.00,5144.84,-27.75,0.00,0.00,14.69,0.00,8.20,-4.86,-724.74,52.52,-777.26,0.00,0.00,0.00,,0.00,20304,OO,SkyWest Airlines Inc.,OO,SkyWest Airlines Inc.,11025,L,3,3,2022,2
-545.45,-543.65,1481.40,0.00,,0.00,0.00,,0.00,0.00,,0.00,0.00,0.00,0.00,1481.40,971.22,711.24,181.39,5.62,0.00,131.39,0.00,24.19,0.00,2025.04,-2.27,0.00,0.00,0.00,0.00,0.47,-1.80,-545.45,0.00,-545.45,0.00,0.00,0.00,,0.00,20363,9E,Endeavor Air Inc.,9E,Endeavor Air Inc.,11027,L,2,2,2022,2
-514.40,-514.19,1289.79,0.00,,0.00,0.00,,0.00,0.00,,0.00,0.00,0.00,0.00,1289.79,826.08,628.40,204.93,6.43,0.00,115.69,0.00,22.44,0.00,1803.98,-1.53,0.00,0.00,0.00,0.00,1.32,-0.21,-514.40,0.00,-514.40,0.00,0.00,0.00,,0.00,20363,9E,Endeavor Air Inc.,9E,Endeavor Air Inc.,11027,L,2,2,2022,3
-482.10,-312.19,0.00,0.00,,0.00,0.00,,0.00,0.00,,0.00,392.79,0.00,1265.46,1658.25,394.15,120.86,68.87,0.00,0.00,1062.27,0.00,324.31,0.00,1970.44,-59.90,-8.98,0.00,0.00,0.00,0.00,-68.88,-381.07,101.03,-482.10,0.00,0.00,0.00,,0.00,21979,3FQ,"Western Air Charter, Inc.  d/b/a  Jet Edge",3FQ,"Western Air Charter, Inc.  d/b/a  Jet Edge",01235,D,1,1,2022,4
-481.03,-481.03,0.00,0.00,,0.00,0.00,,158.52,0.00,,0.00,0.00,0.00,20307.82,20466.34,0.00,0.00,0.00,0.00,0.00,0.00,132.74,0.00,20814.63,20947.37,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-481.03,0.00,-481.03,0.00,0.00,0.00,,0.00,21652,27Q,"Jet Aviation Flight Services, Inc.",27Q,"Jet Aviation Flight Services, Inc.",01194,D,1,1,2022,1
-445.16,380.31,17217.74,0.00,,0.00,2500.61,,3030.26,0.00,,430.10,0.00,0.00,917.33,24096.04,12300.21,1568.37,1163.76,3870.91,1116.19,2046.09,0.00,1650.20,0.00,23715.73,-685.05,-4.40,0.00,0.00,-21.52,-114.50,-825.47,-445.16,0.00,-445.16,0.00,0.00,0.00,,0.00,20422,SY,Sun Country Airlines d/b/a MN Airlines,SY,Sun Country Airlines d/b/a MN Airlines,16795,L,2,2,2022,2
-374.36,-483.27,16500.26,0.00,,0.00,0.00,,0.00,0.00,,0.00,92.04,,1.14,16593.44,6318.50,2994.47,894.62,4203.04,5.95,2453.91,0.00,206.21,0.02,17076.71,0.00,0.00,0.30,0.00,0.00,4.42,4.72,-478.56,-104.19,-374.36,0.00,0.00,0.00,,0.00,20398,MQ,Envoy Air,MQ,Envoy Air,16820,L,3,3,2022,1
-310.91,-81.63,0.00,0.00,,0.00,0.00,,12869.21,1694.48,,0.00,1955.53,0.00,0.00,16519.23,8697.49,1807.13,0.00,1795.88,7.60,2312.80,0.00,1979.96,0.00,16600.86,-229.28,0.00,0.00,0.00,0.00,0.00,-229.28,-310.91,0.00,-310.91,0.00,0.00,0.00,,0.00,21161,09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Easte",11054,I,2,2,2022,1
-282.70,-280.13,1374.00,0.00,,0.00,0.00,,0.00,0.00,,0.00,0.00,0.00,0.00,1374.00,722.55,597.61,171.92,4.63,0.00,136.44,0.00,21.00,0.00,1654.13,-2.53,0.00,0.00,0.00,0.00,-0.04,-2.57,-282.70,0.00,-282.70,0.00,0.00,0.00,,0.00,20363,9E,Endeavor Air Inc.,9E,Endeavor Air Inc.,11027,L,2,2,2022,1
-223.73,163.52,53242.79,0.00,,0.00,0.00,,0.00,0.00,,0.00,0.00,0.00,794.45,54037.24,31503.65,13467.53,2338.68,3205.26,0.00,3195.24,0.00,163.36,0.00,53873.72,-387.75,0.00,0.00,0.00,0.00,0.50,-387.25,-223.73,0.00,-223.73,0.00,0.00,0.00,,0.00,20500,G7,GoJet Airlines LLC d/b/a United Express,G7,GoJet Airlines LLC d/b/a United Express,07041,D,2,2,2022,4
-208.31,270.88,59394.50,0.00,,0.00,0.00,,0.00,0.00,,0.00,0.00,0.00,0.00,59394.50,14832.96,32976.53,2691.92,2551.63,55.07,5251.44,0.00,764.07,0.00,59123.62,0.00,-492.99,0.00,0.00,-4.70,18.50,-479.19,-208.31,0.00,-208.31,0.00,0.00,0.00,,0.00,20445,C5,CommuteAir LLC dba CommuteAir,C5,"Commutair Aka Champlain Enterprises, Inc.",06944,D,2,2,2022,1
-138.29,14569.95,98076.57,272.89,,20880.13,17767.37,,24523.78,0.00,,4157.22,1032.19,0.00,2443.47,169153.62,78156.00,14243.16,6624.88,18877.24,8221.49,16600.56,0.00,11860.34,0.00,154583.67,-6552.41,-72.91,0.00,0.00,0.00,-5301.69,-11927.01,2642.94,2781.23,-138.29,0.00,0.00,0.00,,0.00,20422,SY,Sun Country Airlines d/b/a MN Airlines,SY,Sun Country Airlines d/b/a MN Airlines,06795,D,2,2,2022,1
-124.08,-105.27,1693.37,0.00,,0.00,0.00,,0.00,0.00,,0.00,0.00,0.00,0.00,1693.37,446.02,1035.46,68.25,74.03,1.13,159.04,0.00,14.70,0.00,1798.64,0.00,-14.95,0.00,0.00,0.15,-0.20,-15.00,-120.26,3.82,-124.08,0.00,0.00,0.00,,0.00,20445,C5,CommuteAir LLC dba CommuteAir,C5,"Commutair Aka Champlain Enterprises, Inc.",11059,L,2,2,2022,2
-79.15,-4305.89,0.00,0.00,,0.00,0.00,,10673.34,0.00,,0.00,232.02,0.00,0.00,10905.36,1521.29,1077.01,418.74,5123.44,530.49,2846.28,181.48,2285.09,1227.43,15211.25,-403.09,0.00,0.00,0.00,0.00,4629.82,4226.74,-79.15,0.00,-79.15,0.00,0.00,0.00,,0.00,21492,1BQ,"Eastern Airlines f/k/a Dynamic Airways, LLC",1BQ,"Eastern Airlines f/k/a Dynamic Airways, LLC",01159,D,1,1,2022,2
-69.03,-82.63,13418.30,0.00,,0.00,0.00,,0.00,0.00,,0.00,6.46,,0.75,13425.51,4856.26,2543.50,657.59,3459.62,8.36,1821.19,0.00,161.59,0.04,13508.14,0.00,-0.02,-0.31,0.00,0.00,-3.67,-4.00,-86.63,-17.60,-69.03,0.00,0.00,0.00,,0.00,20398,MQ,Envoy Air,MQ,Envoy Air,16820,L,3,3,2022,2
-51.91,113.44,0.00,0.00,,0.00,0.00,,0.00,0.00,,0.00,521.18,0.00,1008.43,1529.62,368.81,9.83,6.11,0.00,0.00,972.27,0.00,59.16,0.00,1416.18,0.00,-0.67,0.00,0.00,0.00,0.00,-0.67,112.77,164.68,-51.91,0.00,0.00,0.00,,0.00,21979,3FQ,"Western Air Charter, Inc.  d/b/a  Jet Edge",3FQ,"Western Air Charter, Inc.  d/b/a  Jet Edge",01235,D,1,1,2022,3
-28.11,-26.73,735.03,0.00,,0.00,0.00,,0.00,0.00,,0.00,0.00,0.00,0.00,735.03,403.49,186.56,70.47,26.78,0.00,54.27,0.00,20.19,0.00,761.76,0.00,-3.73,0.00,0.00,0.01,-0.10,-3.82,-30.55,-2.44,-28.11,0.00,0.00,0.00,,0.00,20397,OH,PSA Airlines Inc.,OH,PSA Airlines Inc.,11030,L,2,2,2022,3
-17.16,-23.39,511.27,0.00,,0.00,0.00,,0.00,0.00,,0.00,0.00,0.00,0.00,511.27,300.93,116.44,37.87,19.92,0.00,44.22,0.00,15.29,0.00,534.66,0.00,-5.49,0.00,0.00,0.00,-0.79,-6.28,-29.67,-12.51,-17.16,0.00,0.00,0.00,,0.00,20397,OH,PSA Airlines Inc.,OH,PSA Airlines Inc.,11030,L,2,2,2022,4
-16.84,-19.97,371.97,0.00,,0.00,0.00,,0.00,0.00,,0.00,0.00,0.00,0.00,371.97,187.71,114.74,32.62,14.05,0.00,30.71,0.00,12.11,0.00,391.94,0.00,-0.66,0.00,0.00,0.00,-0.83,-1.48,-21.45,-4.61,-16.84,0.00,0.00,0.00,,0.00,20397,OH,PSA Airlines Inc.,OH,PSA Airlines Inc.,11030,L,2,2,2022,2
-12.30,-14.53,303.45,0.00,,0.00,0.00,,0.00,0.00,,0.00,0.00,0.00,0.00,303.45,145.85,102.12,23.90,11.82,0.00,24.96,0.00,9.33,0.00,317.98,0.00,-0.16,0.00,0.00,0.00,-0.99,-1.14,-15.66,-3.36,-12.30,0.00,0.00,0.00,,0.00,20397,OH,PSA Airlines Inc.,OH,PSA Airlines Inc.,11030,L,2,2,2022,1
-10.93,14.21,3116.54,0.00,,0.00,0.00,,0.00,0.00,,0.00,0.00,0.00,0.00,3116.54,778.31,1730.34,141.25,133.89,2.89,275.55,0.00,40.09,0.00,3102.33,0.00,-25.87,0.00,0.00,-0.25,0.97,-25.14,-10.93,0.00,-10.93,0.00,0.00,0.00,,0.00,20445,C5,CommuteAir LLC dba CommuteAir,C5,"Commutair Aka Champlain Enterprises, Inc.",11059,L,2,2,2022,1
-5.73,-250.46,0.00,0.00,44912.31,44912.31,0.00,3973.58,0.00,3973.58,35285.10,0.00,35285.10,0.00,0.00,84170.99,74739.09,167.42,0.00,4489.68,1538.00,946.69,,65.32,2475.24,84421.45,65.78,0.00,160.08,0.00,0.00,19.98,245.84,-4.62,1.11,-5.73,0.00,0.00,0.00,-5.73,0.00,20100,PO,Polar Air Cargo Airways,PO,Polar Air Cargo Airways,06758,D,3,3,2022,3
-3.31,1091.40,0.00,0.00,159175.65,159175.65,0.00,19663.18,0.00,19663.18,150112.64,0.00,150112.64,0.00,0.00,328951.47,284725.79,657.30,0.00,22868.44,7019.82,3579.65,,304.85,8704.24,327860.07,755.56,0.00,-1865.31,0.00,0.00,15.05,-1094.70,-3.31,0.00,-3.31,0.00,0.00,0.00,-3.31,0.00,20100,PO,Polar Air Cargo Airways,PO,Polar Air Cargo Airways,16758,P,3,3,2022,4
-1.08,299.18,0.00,0.00,192452.06,192452.06,0.00,25763.40,0.00,25763.40,170946.85,0.00,170946.85,0.00,0.00,389162.32,341559.84,709.88,0.00,26690.65,6184.84,3569.72,,304.54,9843.67,388863.14,-226.18,0.00,-74.08,0.00,0.00,0.00,-300.26,-1.08,0.00,-1.08,0.00,0.00,0.00,-1.08,0.00,20100,PO,Polar Air Cargo Airways,PO,Polar Air Cargo Airways,16758,P,3,3,2022,1
