NET_INCOME,OP_PROFIT_LOSS,TRANS_REV_PAX,MAIL,TOTAL_PROPERTY,PROP_FREIGHT,PROP_BAG,TOTAL_CHARTER,CHARTER_PAX,CHARTER_PROP,TOTAL_MISC_REV,RES_CANCEL_FEES,MISC_OP_REV,PUB_SVC_REVENUE,TRANS_REVENUE,OP_REVENUES,FLYING_OPS,MAINTENANCE,PAX_SERVICE,AIRCFT_SERVICES,PROMOTION_SALES,GENERAL_ADMIN,GENERAL_SERVICES,DEPREC_AMORT,TRANS_EXPENSES,OP_EXPENSES,INTEREST_LONG_DEBT,INTEREST_EXP_OTH,FOREIGN_EX_GAINS,CAP_GAINS_PROP,CAP_GAINS_OTHER,OTHER_INCOME_NET,NON_OP_INCOME,INCOME_PRE_TAX,INCOME_TAX,INCOME_BEFORE_OTH,DISCONT_OPS,EXTRA_ITEMS,INCOME_TAX_EXTRA,INCOME_TAX_CREDITS,ACCTG_CHANGES,AIRLINE_ID,UNIQUE_CARRIER,UNIQUE_CARRIER_NAME,CARRIER,CARRIER_NAME,UNIQUE_CARRIER_ENTITY,REGION,CARRIER_GROUP_NEW,CARRIER_GROUP,YEAR,QUARTER
74778.55,109103.53,1075686.82,985.85,,30846.93,53399.77,,4.90,,,2240.29,443.71,,109057.81,1272666.07,420976.82,101127.46,91934.21,203675.68,64694.12,170227.27,,57679.04,53247.96,1163562.54,-47312.46,24942.24,-91.12,,,9761.68,-12699.67,96403.86,21625.31,74778.55,,,,74778.55,,19977,UA,United Air Lines Inc.,UA,United Air Lines Inc.,10876,L,3,3,2023,2
83267.38,127901.96,506834.87,0.00,,0.00,96695.83,,11741.11,0.00,,29812.66,31368.68,0.00,7357.09,683810.24,251277.76,55867.12,26959.52,74758.73,31931.78,61713.37,0.00,53400.01,0.00,555908.28,-28552.55,0.00,0.00,0.00,0.00,11794.24,-16758.31,111143.65,27876.27,83267.38,0.00,,0.00,0.00,0.00,20368,G4,Allegiant Air,G4,Allegiant Air,06035,D,3,3,2023,2
96798.77,97517.01,0.00,0.00,183676.23,183676.23,0.00,489062.43,62017.51,427044.92,11974.75,0.00,11974.75,0.00,0.00,684713.41,285896.04,112362.01,11897.48,70164.71,14148.08,59756.28,,32826.14,145.68,587196.40,920.94,0.00,-211.49,-1.57,0.00,-374.45,333.43,97850.44,1051.67,96798.77,0.00,0.00,0.00,96798.77,0.00,20007,5Y,Atlas Air Inc.,5Y,Atlas Air Inc.,16087,I,3,3,2023,1
101389.35,137545.68,0.00,80.85,,475337.90,0.00,,0.00,0.00,,0.00,474.28,0.00,0.00,475893.04,219608.63,52021.45,0.00,31856.96,354.21,16523.64,0.00,17982.48,0.00,338347.36,0.00,1614.70,-269.32,-14.16,0.00,-3871.12,-2539.89,135005.79,33616.44,101389.35,0.00,0.00,0.00,,0.00,19917,5X,United Parcel Service,5X,United Parcel Service,16913,P,3,3,2023,2
104337.00,129245.00,500825.00,-88.00,,20697.00,3087.00,,502.00,0.00,,512.00,84441.00,0.00,17013.00,626989.00,185024.00,34546.00,54402.00,79884.00,44229.00,69102.00,,18250.00,12307.00,497744.00,-10329.00,-771.00,0.00,1537.00,0.00,5932.00,-3631.00,125614.00,21277.00,104337.00,0.00,0.00,0.00,,0.00,19790,DL,Delta Air Lines Inc.,DL,Delta Air Lines Inc.,10262,P,3,3,2023,2
116213.91,171934.08,1099488.39,16627.42,,87201.80,8440.58,,1776.44,,,2321.74,454.87,,42715.03,1259026.26,449211.84,76446.70,115766.92,117350.69,65142.33,181864.62,,65342.36,15966.72,1087092.17,-60771.72,26429.10,1997.46,,,10240.10,-22105.07,149829.02,33615.11,116213.91,,,,116213.91,,19977,UA,United Air Lines Inc.,UA,United Air Lines Inc.,10877,P,3,3,2023,2
124857.00,162891.00,733476.00,0.00,,13415.00,34401.00,,2999.00,0.00,,4943.00,127162.00,0.00,57861.00,974257.00,272030.00,77484.00,83073.00,121984.00,67539.00,105520.00,,41880.00,41856.00,811366.00,-15773.00,-1177.00,0.00,2348.00,0.00,9058.00,-5544.00,157347.00,32490.00,124857.00,0.00,0.00,0.00,,0.00,19790,DL,Delta Air Lines Inc.,DL,Delta Air Lines Inc.,10260,L,3,3,2023,2
135770.26,199053.99,1127514.63,804.79,,31355.43,46914.60,,,,,2544.36,523.03,,106609.81,1316266.65,478079.74,108783.59,90260.30,203628.55,58023.69,63507.44,,59232.82,55696.53,1117212.65,-47111.68,21487.51,-125.09,,,5388.90,-20360.37,178693.63,42923.36,135770.26,,,,135770.26,,19977,UA,United Air Lines Inc.,UA,United Air Lines Inc.,10876,L,3,3,2023,1
136824.61,175548.35,0.00,86.07,,533979.20,0.00,,0.00,0.00,,0.00,0.00,0.00,0.00,534065.27,241664.91,48481.26,0.00,32843.14,343.63,17507.62,0.00,17676.36,0.00,358516.92,0.00,1322.36,-166.27,520.03,0.00,-4028.76,-2352.64,173195.71,36371.10,136824.61,0.00,0.00,0.00,,0.00,19917,5X,United Parcel Service,5X,United Parcel Service,16913,P,3,3,2023,1
181322.68,201189.56,0.00,0.00,191166.10,191166.10,0.00,514311.31,59019.68,455291.64,15479.88,0.00,15479.88,0.00,0.00,720957.29,283286.42,73660.23,12416.08,66682.63,8528.23,47502.63,,27568.19,123.32,519767.73,-2222.64,0.00,-91.52,0.00,0.00,-299.99,-2614.15,198575.41,17252.73,181322.68,0.00,0.00,0.00,181322.68,0.00,20007,5Y,Atlas Air Inc.,5Y,Atlas Air Inc.,16087,I,3,3,2023,2
235681.00,339651.00,1961243.00,11501.00,,26599.00,91789.00,,7770.00,338.00,,45657.00,28782.00,3846.00,517437.00,2694962.00,747128.00,172950.00,174508.00,326812.00,119997.00,357451.00,,95495.00,360972.00,2355311.00,-22878.00,6402.00,0.00,-3105.00,-14746.00,11741.00,-22585.00,317065.00,81384.00,235681.00,0.00,0.00,0.00,,0.00,19930,AS,Alaska Airlines Inc.,AS,Alaska Airlines Inc.,06031,D,3,3,2023,2
304965.51,430385.50,2967746.00,8555.53,,139358.38,27809.12,,509.21,,,6305.13,1029.02,,77441.15,3228753.54,1073427.46,215594.25,316253.16,361427.11,157875.76,449445.06,,180338.18,44007.07,2798368.04,-134217.40,68521.45,1042.71,,,27692.26,-36960.98,393424.52,88459.01,304965.51,,,,304965.51,,19977,UA,United Air Lines Inc.,UA,United Air Lines Inc.,10874,A,3,3,2023,2
336987.32,336987.32,1534455.40,2054.40,,30664.77,72679.43,,0.00,0.00,,1005.22,125733.57,0.00,31729.91,1798322.70,559262.05,201137.73,130413.64,188941.52,81633.18,226928.65,0.00,68963.14,4055.48,1461335.38,0.00,0.00,0.00,0.00,0.00,0.00,0.00,336987.32,0.00,336987.32,0.00,0.00,0.00,,0.00,19805,AA,American Airlines Inc.,AA,American Airlines Inc.,10050,L,3,3,2023,2
356274.83,356274.83,1796986.18,2650.77,,43205.58,75559.49,,0.00,0.00,,1459.06,162274.63,0.00,41052.76,2123188.47,724108.45,232287.73,149390.72,225302.19,91657.30,252206.50,0.00,85558.72,6402.02,1766913.64,0.00,0.00,0.00,0.00,0.00,0.00,0.00,356274.83,0.00,356274.83,0.00,0.00,0.00,,0.00,19805,AA,American Airlines Inc.,AA,American Airlines Inc.,10050,L,3,3,2023,1
530939.00,657744.00,2598810.00,6710.00,,73739.00,27521.00,,840.00,0.00,,4506.00,432597.00,0.00,3453.00,3148176.00,939664.00,187888.00,276967.00,406702.00,225177.00,351808.00,,99728.00,2498.00,2490432.00,-52587.00,-3923.00,0.00,7827.00,0.00,30201.00,-18482.00,639262.00,108323.00,530939.00,0.00,0.00,0.00,,0.00,19790,DL,Delta Air Lines Inc.,DL,Delta Air Lines Inc.,10261,A,3,3,2023,2
579590.49,806094.52,6007989.91,8968.81,,69981.15,221407.06,,27547.87,,,16866.04,2116.31,,2062744.38,8417621.50,2196331.58,685345.37,496630.07,1420582.73,392123.83,1033567.25,,339706.39,1047239.77,7611526.98,-250906.22,138122.79,-2319.33,,,56618.16,-58484.60,747609.92,168019.43,579590.49,,,,579590.49,,19977,UA,United Air Lines Inc.,UA,United Air Lines Inc.,0A875,D,3,3,2023,2
657189.00,764539.00,5905592.00,139.00,,44967.00,18197.00,,3599.00,0.00,,,761339.00,0.00,34709.00,6768542.00,2395467.00,511548.00,529810.00,1165733.00,353052.00,654684.00,,360025.00,33684.00,6004003.00,-60923.00,3911.00,-1438.00,0.00,,146396.00,87946.00,852485.00,195297.00,657188.00,0.00,0.00,0.00,657188.00,0.00,19393,WN,Southwest Airlines Co.,WN,Southwest Airlines Co.,06725,D,3,3,2023,2
924309.00,1309203.00,,0.00,,3104719.00,,,,1050.00,,,55805.00,,3515942.00,6677516.00,952412.00,435584.00,,440346.00,16350.00,453406.00,,235432.00,2834783.00,5368313.00,47.00,11800.00,,0.00,,-136270.00,-124423.00,1184780.00,260471.00,924309.00,,,,,,20107,FX,Federal Express Corporation,FX,Federal Express Corporation,06200,D,3,3,2023,1
1048548.10,1795694.90,6982839.53,841.61,,12519.23,263829.02,,3901.79,0.00,,5675.07,554621.03,0.00,1938497.14,9762724.41,2453064.57,872999.97,566605.94,820412.45,354779.13,987467.18,0.00,299225.56,1612474.72,7967029.51,-521987.17,-40739.81,1627.42,0.00,0.00,266259.78,-294839.77,1500855.12,452307.02,1048548.10,0.00,0.00,0.00,,0.00,19805,AA,American Airlines Inc.,AA,American Airlines Inc.,0A050,D,3,3,2023,2
1113926.00,1268321.00,,0.00,,2947983.00,,,,2970.00,,,55527.00,,3431837.00,6438317.00,881476.00,428173.00,,420796.00,16506.00,447623.00,,212716.00,2762706.00,5169996.00,-3284.00,29227.00,,0.00,,164182.00,190125.00,1458446.00,344520.00,1113926.00,,,,,,20107,FX,Federal Express Corporation,FX,Federal Express Corporation,06200,D,3,3,2023,2
1153288.00,1533243.00,7027014.00,6409.00,,51270.00,188213.00,,41163.00,0.00,,25809.00,988834.00,0.00,2559456.00,10888168.00,2504663.00,764769.00,839502.00,1232731.00,682522.00,1066346.00,,412909.00,1851483.00,9354925.00,-159394.00,-11891.00,4397.00,23725.00,0.00,91541.00,-51622.00,1481621.00,328333.00,1153288.00,0.00,0.00,0.00,,0.00,19790,DL,Delta Air Lines Inc.,DL,Delta Air Lines Inc.,01260,D,3,3,2023,2
